Source,Target,Type,Id,Label,timeset,Weight
1192370795,1005279888,Undirected,123662,,,1
1192370795,1005280116,Undirected,123663,,,16
1192370795,1005338558,Undirected,123664,,,1
1192370795,1005665139,Undirected,123665,,,22
1192370795,1006212930,Undirected,123666,,,3
1192370795,1006227643,Undirected,123667,,,3
1192370795,1006298883,Undirected,123668,,,1
1192370795,1006445097,Undirected,123669,,,1
1192370795,1006914438,Undirected,123670,,,5
1192370795,1006939659,Undirected,123671,,,7
1192370795,1007542449,Undirected,123672,,,1
1192370795,1007883087,Undirected,123673,,,5
1192370795,1007884158,Undirected,123674,,,6
1192370795,1008702726,Undirected,123675,,,2
1192370795,1008731108,Undirected,123676,,,1
1192370795,1009593811,Undirected,123677,,,2
1192370795,1016512199,Undirected,123678,,,1
1192370795,1020798872,Undirected,123679,,,1
1192370795,1030252762,Undirected,123680,,,1
1192370795,1030399326,Undirected,123681,,,1
1192370795,1033556721,Undirected,123682,,,1
1192370795,1048391437,Undirected,123683,,,1
1192370795,1050921798,Undirected,123684,,,2
1192370795,1058011612,Undirected,123685,,,1
1192370795,1058667053,Undirected,123686,,,2
1192370795,1060460853,Undirected,123687,,,1
1192370795,1061186078,Undirected,123688,,,1
1192370795,1062062882,Undirected,123689,,,1
1192370795,1068487996,Undirected,123690,,,6
1192370795,1068692813,Undirected,123691,,,1
1192370795,1074370071,Undirected,123692,,,3
1192370795,1074482831,Undirected,123693,,,1
1192370795,1077053786,Undirected,123694,,,1
1192370795,1081453421,Undirected,123695,,,1
1192370795,1086482465,Undirected,123696,,,4
1192370795,1090542605,Undirected,123697,,,1
1192370795,1101568666,Undirected,123698,,,1
1192370795,1107633871,Undirected,123699,,,1
1192370795,1116567042,Undirected,123700,,,1
1192370795,1126629649,Undirected,123701,,,1
1192370795,1130196213,Undirected,123702,,,2
1192370795,1131008271,Undirected,123703,,,1
1192370795,1136479099,Undirected,123704,,,1
1192370795,1140394567,Undirected,123705,,,1
1192370795,1143390513,Undirected,123706,,,2
1192370795,1149824176,Undirected,123707,,,1
1192370795,1151839925,Undirected,123708,,,1
1192370795,1172379848,Undirected,123709,,,1
1192370795,1180826466,Undirected,123710,,,1
1192370795,1184539650,Undirected,123711,,,1
1192370795,1196112447,Undirected,123712,,,2
1192370795,1200521877,Undirected,123713,,,1
1192370795,1201708450,Undirected,123714,,,1
1192370795,1203061519,Undirected,123715,,,1
1192370795,1203379168,Undirected,123716,,,1
1192370795,1205628632,Undirected,123717,,,1
1192370795,1215355989,Undirected,123718,,,4
1192370795,1232941545,Undirected,123719,,,1
1192370795,1233226069,Undirected,123720,,,1
1192370795,1251576339,Undirected,123721,,,1
1192370795,1258109136,Undirected,123722,,,1
1192370795,1266511682,Undirected,123723,,,2
1192370795,1283733638,Undirected,123724,,,3
1192370795,1286006168,Undirected,123725,,,5
1192370795,1294740691,Undirected,123726,,,1
1192370795,1312521460,Undirected,123727,,,1
1192370795,1324689269,Undirected,123728,,,1
1192370795,1349835325,Undirected,123729,,,1
1192370795,1367035239,Undirected,123730,,,2
1192370795,1377594379,Undirected,123731,,,2
1192370795,1386985395,Undirected,123732,,,2
1192370795,1426038894,Undirected,123733,,,1
1192370795,1426783083,Undirected,123734,,,1
1192370795,1445349980,Undirected,123735,,,10
1192370795,1446039705,Undirected,123736,,,1
1192370795,1477060801,Undirected,123737,,,1
1192370795,1478116506,Undirected,123738,,,2
1192370795,1482584278,Undirected,123739,,,1
1192370795,1491259826,Undirected,123740,,,2
1192370795,1496273363,Undirected,123741,,,2
1192370795,1497319226,Undirected,123742,,,1
1192370795,1552866737,Undirected,123743,,,1
1192370795,1561020337,Undirected,123744,,,2
1192370795,1576927172,Undirected,123745,,,2
1192404021,1005665139,Undirected,123746,,,1
1192404021,1286006168,Undirected,123747,,,1
1192410069,1293541657,Undirected,123748,,,4
1192430309,1078952127,Undirected,123749,,,2
1192473423,1075570946,Undirected,123750,,,2
1192473423,1434354665,Undirected,123751,,,1
1192484303,1006827272,Undirected,123752,,,1
1192484303,1499434123,Undirected,123753,,,1
1192530344,1242401917,Undirected,123754,,,1
1192530344,1295720457,Undirected,123755,,,2
1192530344,1399270659,Undirected,123756,,,3
1192617784,1006914438,Undirected,123757,,,1
1192617784,1007205132,Undirected,123758,,,2
1192617784,1197810106,Undirected,123759,,,1
1192617784,1232035192,Undirected,123760,,,1
1192617784,1255749462,Undirected,123761,,,1
1192617784,1267178068,Undirected,123762,,,2
1192617784,1269535292,Undirected,123763,,,1
1192617784,1305871404,Undirected,123764,,,1
1192617784,1384432034,Undirected,123765,,,1
1192718399,1001170974,Undirected,123766,,,1
1192718399,1001976122,Undirected,123767,,,2
1192718399,1002483751,Undirected,123768,,,1
1192718399,1002738390,Undirected,123769,,,1
1192718399,1004069147,Undirected,123770,,,1
1192718399,1004128493,Undirected,123771,,,7
1192718399,1004458594,Undirected,123772,,,1
1192718399,1005280116,Undirected,123773,,,1
1192718399,1005665139,Undirected,123774,,,4
1192718399,1006212930,Undirected,123775,,,2
1192718399,1006227643,Undirected,123776,,,1
1192718399,1006914438,Undirected,123777,,,1
1192718399,1007007698,Undirected,123778,,,2
1192718399,1007883087,Undirected,123779,,,1
1192718399,1062062882,Undirected,123780,,,1
1192718399,1068487996,Undirected,123781,,,7
1192718399,1069291200,Undirected,123782,,,1
1192718399,1074370071,Undirected,123783,,,1
1192718399,1086482465,Undirected,123784,,,1
1192718399,1090542605,Undirected,123785,,,1
1192718399,1099300086,Undirected,123786,,,1
1192718399,1107633871,Undirected,123787,,,1
1192718399,1138252160,Undirected,123788,,,1
1192718399,1138354631,Undirected,123789,,,1
1192718399,1215355989,Undirected,123790,,,2
1192718399,1241282710,Undirected,123791,,,1
1192718399,1258109136,Undirected,123792,,,1
1192718399,1286006168,Undirected,123793,,,1
1192718399,1324689269,Undirected,123794,,,1
1192718399,1431206866,Undirected,123795,,,1
1192718399,1445349980,Undirected,123796,,,1
1192718399,1561020337,Undirected,123797,,,1
1192844735,200389711,Undirected,123798,,,1
1192944729,1004128493,Undirected,123799,,,3
1192944729,1006939659,Undirected,123800,,,1
1192944729,1010918948,Undirected,123801,,,1
1192944729,1054666812,Undirected,123802,,,7
1192944729,1086482465,Undirected,123803,,,1
1192944729,1106817550,Undirected,123804,,,1
1192944729,1138252160,Undirected,123805,,,1
1192944729,1258109136,Undirected,123806,,,1
1192944729,1443574986,Undirected,123807,,,1
1193022658,1004576149,Undirected,123808,,,1
1193022658,1065054953,Undirected,123809,,,1
1193022658,1307232379,Undirected,123810,,,1
1193122336,1001976122,Undirected,123811,,,1
1193122336,1002739327,Undirected,123812,,,1
1193122336,1004128493,Undirected,123813,,,1
1193122336,1069291200,Undirected,123814,,,1
1193122336,1099300086,Undirected,123815,,,1
1193183484,1003921158,Undirected,123816,,,1
1193183484,1004128493,Undirected,123817,,,1
1193183484,1005397587,Undirected,123818,,,1
1193183484,1006165084,Undirected,123819,,,1
1193183484,1006939659,Undirected,123820,,,1
1193183484,1042356357,Undirected,123821,,,1
1193183484,1132571538,Undirected,123822,,,1
1193183484,1289088537,Undirected,123823,,,1
1193183484,1357128453,Undirected,123824,,,2
1193183484,1472449920,Undirected,123825,,,1
1193246975,1005866359,Undirected,123826,,,2
1193309308,1002062924,Undirected,123827,,,3
1193309308,1191642987,Undirected,123828,,,2
1193309308,1206345916,Undirected,123829,,,1
1193309308,1206365935,Undirected,123830,,,1
1193309308,1382011669,Undirected,123831,,,5
1193309402,1003921158,Undirected,123832,,,1
1193309402,1006263686,Undirected,123833,,,1
1193309402,1006939659,Undirected,123834,,,1
1193309402,1008347569,Undirected,123835,,,1
1193309402,1046160858,Undirected,123836,,,1
1193309402,1229910485,Undirected,123838,,,1
1193309402,1418721435,Undirected,123839,,,1
1193321624,1367035239,Undirected,123840,,,1
1193369049,1004128493,Undirected,123841,,,1
1193369049,1203379168,Undirected,123842,,,1
1193371082,1002483751,Undirected,123843,,,1
1193371082,1002765601,Undirected,123844,,,1
1193371082,1004128493,Undirected,123845,,,1
1193371082,1005665139,Undirected,123846,,,1
1193371082,1005866359,Undirected,123847,,,1
1193371082,1007884158,Undirected,123848,,,1
1193379441,1023949039,Undirected,123849,,,4
1193379441,1116008866,Undirected,123850,,,1
1193379441,1217202390,Undirected,123851,,,2
1193379441,1307232379,Undirected,123852,,,5
1193382006,1001976122,Undirected,123853,,,1
1193382006,1003315160,Undirected,123854,,,1
1193382006,1004128493,Undirected,123855,,,2
1193382006,1005076171,Undirected,123856,,,1
1193382006,1005338558,Undirected,123857,,,1
1193382006,1005665139,Undirected,123858,,,1
1193382006,1006430686,Undirected,123859,,,1
1193382006,1007883087,Undirected,123860,,,1
1193382006,1048391437,Undirected,123861,,,1
1193382006,1050921798,Undirected,123862,,,1
1193382006,1068487996,Undirected,123863,,,2
1193382006,1068692813,Undirected,123864,,,1
1193382006,1074370071,Undirected,123865,,,1
1193382006,1086482465,Undirected,123866,,,1
1193382006,1129884933,Undirected,123867,,,1
1193382006,1184539650,Undirected,123868,,,1
1193382006,1215355989,Undirected,123869,,,2
1193436875,1002765601,Undirected,123870,,,1
1193436875,1004270162,Undirected,123871,,,1
1193436875,1005280116,Undirected,123872,,,1
1193436875,1005665139,Undirected,123873,,,3
1193436875,1042027759,Undirected,123874,,,1
1193436875,1080296471,Undirected,123875,,,1
1193436875,1097819934,Undirected,123876,,,1
1193436875,1221856285,Undirected,123877,,,1
1193436875,1393101455,Undirected,123878,,,1
1193436875,1427040320,Undirected,123879,,,1
1193436875,1445349980,Undirected,123880,,,1
1193479512,1228946795,Undirected,123881,,,1
1193479512,1298777725,Undirected,123882,,,1
1193494147,1005665139,Undirected,123883,,,1
1193494147,1445349980,Undirected,123884,,,4
1193534030,1007007698,Undirected,123885,,,1
1193534030,1116489251,Undirected,123886,,,1
1193534030,1367035239,Undirected,123887,,,1
1193534030,1561020337,Undirected,123888,,,1
1193609293,1001976122,Undirected,123889,,,1
1193681309,1002483751,Undirected,123890,,,1
1193681309,1002739327,Undirected,123891,,,1
1193681309,1004846882,Undirected,123892,,,1
1193681309,1005280116,Undirected,123893,,,1
1193681309,1005665139,Undirected,123894,,,7
1193681309,1006298883,Undirected,123895,,,2
1193681309,1008702726,Undirected,123896,,,2
1193681309,1009444549,Undirected,123897,,,1
1193681309,1019750735,Undirected,123898,,,1
1193681309,1027676885,Undirected,123899,,,5
1193681309,1030252762,Undirected,123900,,,1
1193681309,1048391437,Undirected,123901,,,2
1193681309,1060777361,Undirected,123902,,,1
1193681309,1064889654,Undirected,123903,,,1
1193681309,1074370071,Undirected,123904,,,1
1193681309,1138252160,Undirected,123905,,,1
1193681309,1139911949,Undirected,123906,,,1
1193681309,1154252621,Undirected,123907,,,1
1193681309,1214222076,Undirected,123908,,,28
1193681309,1215355989,Undirected,123909,,,5
1193681309,1221666621,Undirected,123910,,,1
1193681309,1233226069,Undirected,123911,,,1
1193681309,1235280502,Undirected,123912,,,27
1193681309,1260238100,Undirected,123913,,,3
1193681309,1265207975,Undirected,123914,,,56
1193681309,1265892337,Undirected,123915,,,2
1193681309,1286006168,Undirected,123916,,,15
1193681309,1291097156,Undirected,123917,,,1
1193681309,1331110775,Undirected,123918,,,59
1193681309,1377730713,Undirected,123919,,,5
1193681309,1481578235,Undirected,123920,,,1
1193733763,1007143701,Undirected,123921,,,2
1193733763,1140394567,Undirected,123923,,,2
1193733763,1211312634,Undirected,123924,,,3
1193733763,1296274706,Undirected,123925,,,1
1193733763,1385292826,Undirected,123926,,,3
1193766725,1013336404,Undirected,123927,,,1
1193766725,1086482465,Undirected,123928,,,1
1193766725,1491813585,Undirected,123929,,,2
1193822712,1004128493,Undirected,123930,,,1
1193822712,1006914438,Undirected,123931,,,2
1193822712,1069291200,Undirected,123932,,,1
1193822712,1083859091,Undirected,123933,,,1
1193822712,1249113672,Undirected,123934,,,1
1193822712,1448090168,Undirected,123935,,,1
1193825879,1228946795,Undirected,123936,,,2
1193879444,1004128493,Undirected,123937,,,1
1193879444,1303415556,Undirected,123938,,,1
1193879444,1429908529,Undirected,123939,,,1
1193914851,1000960164,Undirected,123940,,,1
1193914851,1001621611,Undirected,123941,,,2
1193914851,1001976122,Undirected,123942,,,2
1193914851,1002446823,Undirected,123943,,,2
1193914851,1003315160,Undirected,123944,,,1
1193914851,1003921158,Undirected,123945,,,1
1193914851,1004128493,Undirected,123946,,,1
1193914851,1004635542,Undirected,123947,,,1
1193914851,1005665139,Undirected,123948,,,1
1193914851,1006165084,Undirected,123949,,,9
1193914851,1006263686,Undirected,123950,,,2
1193914851,1006939659,Undirected,123951,,,1
1193914851,1007007698,Undirected,123952,,,1
1193914851,1008347569,Undirected,123953,,,13
1193914851,1008742513,Undirected,123954,,,1
1193914851,1047982097,Undirected,123955,,,2
1193914851,1050356598,Undirected,123956,,,1
1193914851,1058667053,Undirected,123957,,,1
1193914851,1060822909,Undirected,123958,,,1
1193914851,1068487996,Undirected,123959,,,1
1193914851,1068701767,Undirected,123960,,,1
1193914851,1207282516,Undirected,123961,,,1
1193914851,1215798924,Undirected,123962,,,2
1193914851,1243524151,Undirected,123963,,,1
1193914851,1266511682,Undirected,123964,,,1
1193914851,1297666994,Undirected,123965,,,1
1193914851,1379854225,Undirected,123966,,,1
1193914851,1379920535,Undirected,123967,,,1
1193914851,1419622843,Undirected,123968,,,2
1193914851,1431143363,Undirected,123969,,,1
1193914851,1448902431,Undirected,123970,,,1
1193914851,1462815219,Undirected,123971,,,1
1193914851,1469494306,Undirected,123972,,,1
1193914851,1481507887,Undirected,123973,,,1
1193914851,1491259826,Undirected,123974,,,1
1193934365,1004576149,Undirected,123975,,,1
1193934365,1007884158,Undirected,123976,,,1
1193934365,1151473069,Undirected,123977,,,1
1193952268,1397382864,Undirected,123978,,,1
1193967802,1023547140,Undirected,123979,,,1
1193967802,1141796002,Undirected,123980,,,1
1193967802,1168986258,Undirected,123981,,,1
1193967802,1359765528,Undirected,123982,,,1
1193989810,1228946795,Undirected,123983,,,1
1194455235,1002062924,Undirected,123984,,,3
1194455235,1002739327,Undirected,123985,,,2
1194455235,1002765601,Undirected,123986,,,1
1194455235,1002843824,Undirected,123987,,,1
1194455235,1002904936,Undirected,123988,,,1
1194455235,1004128493,Undirected,123989,,,3
1194455235,1004576149,Undirected,123990,,,1
1194455235,1005665139,Undirected,123991,,,4
1194455235,1006058128,Undirected,123992,,,1
1194455235,1006227643,Undirected,123993,,,3
1194455235,1006445097,Undirected,123994,,,1
1194455235,1006914438,Undirected,123995,,,6
1194455235,1008731108,Undirected,123996,,,1
1194455235,1018851106,Undirected,123997,,,1
1194455235,1027676885,Undirected,123998,,,2
1194455235,1041146258,Undirected,123999,,,1
1194455235,1068487996,Undirected,124000,,,2
1194455235,1069291200,Undirected,124001,,,4
1194455235,1082356308,Undirected,124002,,,1
1194455235,1086482465,Undirected,124003,,,8
1194455235,1094058421,Undirected,124004,,,1
1194455235,1102640221,Undirected,124005,,,1
1194455235,1116567042,Undirected,124006,,,2
1194455235,1118612137,Undirected,124007,,,2
1194455235,1141796002,Undirected,124008,,,1
1194455235,1143390513,Undirected,124009,,,1
1194455235,1205628632,Undirected,124010,,,1
1194455235,1215355989,Undirected,124011,,,1
1194455235,1221856285,Undirected,124012,,,1
1194455235,1233226069,Undirected,124013,,,2
1194455235,1237236083,Undirected,124014,,,1
1194455235,1283033548,Undirected,124015,,,1
1194455235,1353319062,Undirected,124016,,,1
1194455235,1367035239,Undirected,124017,,,1
1194455235,1377594379,Undirected,124018,,,1
1194455235,1394154496,Undirected,124019,,,1
1194455235,1445349980,Undirected,124020,,,1
1194455235,1481578235,Undirected,124021,,,2
1194455235,1489832130,Undirected,124022,,,1
1194460979,1006939659,Undirected,124023,,,2
1194460979,1130196213,Undirected,124024,,,1
1194469307,1002765601,Undirected,124025,,,1
1194469307,1004069147,Undirected,124026,,,2
1194469307,1004128493,Undirected,124027,,,1
1194469307,1005280116,Undirected,124028,,,3
1194469307,1005665139,Undirected,124029,,,2
1194469307,1006914438,Undirected,124030,,,4
1194469307,1007883087,Undirected,124031,,,1
1194469307,1008702726,Undirected,124032,,,1
1194469307,1048391437,Undirected,124033,,,1
1194469307,1074482831,Undirected,124034,,,1
1194469307,1126629649,Undirected,124035,,,1
1194469307,1138252160,Undirected,124036,,,1
1194469307,1233226069,Undirected,124037,,,1
1194469307,1286006168,Undirected,124038,,,1
1194469307,1293995519,Undirected,124039,,,1
1194469307,1331110775,Undirected,124040,,,1
1194469307,1349835325,Undirected,124041,,,1
1194469307,1377594379,Undirected,124042,,,1
1194658580,1116008866,Undirected,124043,,,1
1194658580,1307232379,Undirected,124044,,,1
1194668474,1007936468,Undirected,124045,,,1
1194668474,1141796002,Undirected,124046,,,1
1194668474,1246411029,Undirected,124047,,,1
1194673915,1023743835,Undirected,124048,,,1
1194673915,1052400705,Undirected,124049,,,1
1194673915,1246636574,Undirected,124050,,,1
1194673915,1251968553,Undirected,124051,,,1
1194673915,1283733638,Undirected,124052,,,1
1194673915,1435226116,Undirected,124053,,,1
1194678201,1004128493,Undirected,124054,,,1
1194678201,1068701767,Undirected,124055,,,1
1194678201,1276462847,Undirected,124056,,,1
1194701179,1445349980,Undirected,124057,,,1
1194730140,1003875954,Undirected,124058,,,1
1194730140,1003883923,Undirected,124059,,,4
1194737620,1002739327,Undirected,124060,,,2
1194737620,1004576149,Undirected,124061,,,1
1194737620,1006408767,Undirected,124062,,,1
1194737620,1464617517,Undirected,124063,,,1
1194737620,1561020337,Undirected,124064,,,1
1194830698,1464617517,Undirected,124065,,,1
1194831832,1002062924,Undirected,124066,,,2
1194831832,1006939659,Undirected,124067,,,1
1194831832,1007542449,Undirected,124068,,,1
1194831832,1008702726,Undirected,124069,,,1
1194831832,1086482465,Undirected,124070,,,1
1194831832,1088270190,Undirected,124071,,,1
1194831832,1130196213,Undirected,124072,,,1
1194831832,1233226069,Undirected,124073,,,1
1194831832,1385780067,Undirected,124074,,,1
1194831832,1445349980,Undirected,124075,,,2
1194940136,1228946795,Undirected,124076,,,1
1194956627,1496273363,Undirected,124077,,,1
1195096805,1069291200,Undirected,124078,,,1
1195114497,1119643165,Undirected,124079,,,1
1195222443,1004128493,Undirected,124080,,,1
1195222443,1491259826,Undirected,124081,,,1
1195272383,1003329464,Undirected,124082,,,1
1195272383,1004128493,Undirected,124083,,,1
1195272383,1006914438,Undirected,124084,,,1
1195272383,1208759161,Undirected,124085,,,1
1195272383,1337411875,Undirected,124086,,,1
1195272383,1561020337,Undirected,124087,,,1
1195313134,1005665139,Undirected,124088,,,1
1195313134,1008430261,Undirected,124089,,,1
1195313134,1017184352,Undirected,124090,,,1
1195313134,1068487996,Undirected,124091,,,1
1195352316,1001976122,Undirected,124092,,,3
1195352316,1002483751,Undirected,124093,,,1
1195352316,1002739327,Undirected,124094,,,5
1195352316,1004128493,Undirected,124095,,,4
1195352316,1005076171,Undirected,124096,,,1
1195352316,1005338558,Undirected,124097,,,1
1195352316,1005665139,Undirected,124098,,,4
1195352316,1006227643,Undirected,124099,,,2
1195352316,1006445097,Undirected,124100,,,1
1195352316,1006764745,Undirected,124101,,,1
1195352316,1006914438,Undirected,124102,,,1
1195352316,1007007698,Undirected,124103,,,2
1195352316,1007883087,Undirected,124104,,,1
1195352316,1009194190,Undirected,124105,,,1
1195352316,1030252762,Undirected,124106,,,1
1195352316,1032497688,Undirected,124107,,,1
1195352316,1033556721,Undirected,124108,,,1
1195352316,1062062882,Undirected,124109,,,1
1195352316,1068487996,Undirected,124110,,,4
1195352316,1069291200,Undirected,124111,,,3
1195352316,1074370071,Undirected,124112,,,1
1195352316,1086482465,Undirected,124113,,,1
1195352316,1087943702,Undirected,124114,,,1
1195352316,1215355989,Undirected,124115,,,3
1195352316,1286006168,Undirected,124116,,,1
1195352316,1309728364,Undirected,124117,,,1
1195352316,1331110775,Undirected,124118,,,1
1195352316,1377594379,Undirected,124119,,,1
1195352316,1443574986,Undirected,124120,,,1
1195352316,1561020337,Undirected,124121,,,1
1195428671,1002765601,Undirected,124122,,,1
1195428671,1004128493,Undirected,124123,,,2
1195428671,1006227643,Undirected,124124,,,1
1195428671,1006263686,Undirected,124125,,,1
1195428671,1051300650,Undirected,124126,,,1
1195428671,1068487996,Undirected,124127,,,1
1195428671,1069291200,Undirected,124128,,,1
1195428671,1127476433,Undirected,124129,,,1
1195428671,1138252160,Undirected,124130,,,1
1195428671,1145970928,Undirected,124131,,,1
1195431389,1002537588,Undirected,124132,,,1
1195431389,1004303329,Undirected,124133,,,1
1195431389,1005480097,Undirected,124134,,,1
1195431389,1006212930,Undirected,124135,,,1
1195431389,1006939659,Undirected,124136,,,1
1195431389,1029438506,Undirected,124137,,,1
1195431389,1058667053,Undirected,124138,,,1
1195431389,1069291200,Undirected,124139,,,1
1195431389,1251718534,Undirected,124140,,,1
1195558801,1017184352,Undirected,124141,,,1
1195558801,1069291200,Undirected,124142,,,2
1195685484,1001621611,Undirected,124143,,,1
1195685484,1001976122,Undirected,124144,,,1
1195685484,1004128493,Undirected,124145,,,1
1195685484,1006379087,Undirected,124146,,,1
1195685484,1006445097,Undirected,124147,,,1
1195685484,1068487996,Undirected,124148,,,1
1195685484,1205628632,Undirected,124149,,,1
1195685484,1246411029,Undirected,124150,,,1
1195685484,1426038894,Undirected,124151,,,1
1195685484,1477810066,Undirected,124152,,,1
1195701484,1426689650,Undirected,124153,,,1
1195730746,1004247275,Undirected,124154,,,1
1195755094,1434449134,Undirected,124155,,,1
1195757262,1002765601,Undirected,124156,,,1
1195757262,1003329464,Undirected,124157,,,2
1195757262,1004899453,Undirected,124158,,,1
1195757262,1005338558,Undirected,124159,,,1
1195757262,1005665139,Undirected,124160,,,1
1195757262,1005866359,Undirected,124161,,,1
1195757262,1006298883,Undirected,124162,,,1
1195757262,1006408767,Undirected,124163,,,1
1195757262,1006914438,Undirected,124164,,,1
1195757262,1007714672,Undirected,124165,,,1
1195757262,1007884158,Undirected,124166,,,1
1195757262,1019796740,Undirected,124167,,,1
1195757262,1033556721,Undirected,124168,,,1
1195757262,1050921798,Undirected,124169,,,1
1195757262,1069291200,Undirected,124170,,,1
1195757262,1082260170,Undirected,124171,,,1
1195757262,1095061609,Undirected,124172,,,1
1195757262,1102504330,Undirected,124173,,,1
1195757262,1233226069,Undirected,124174,,,1
1195757262,1367035239,Undirected,124175,,,1
1195761870,1068487996,Undirected,124176,,,2
1195761870,1215355989,Undirected,124177,,,1
1195817118,1068487996,Undirected,124178,,,1
1195817118,1082356308,Undirected,124179,,,1
1195817118,1182363378,Undirected,124180,,,1
1196080644,1001976122,Undirected,124181,,,1
1196080644,1002062924,Undirected,124182,,,1
1196080644,1002483751,Undirected,124183,,,1
1196080644,1002739327,Undirected,124184,,,4
1196080644,1004576149,Undirected,124185,,,1
1196080644,1005036683,Undirected,124186,,,2
1196080644,1005665139,Undirected,124187,,,2
1196080644,1006273170,Undirected,124188,,,1
1196080644,1007884158,Undirected,124189,,,1
1196080644,1008702726,Undirected,124190,,,1
1196080644,1053269707,Undirected,124191,,,2
1196080644,1058667053,Undirected,124192,,,1
1196080644,1068487996,Undirected,124193,,,3
1196080644,1069291200,Undirected,124194,,,1
1196080644,1074370071,Undirected,124195,,,1
1196080644,1099300086,Undirected,124196,,,1
1196080644,1203379168,Undirected,124197,,,1
1196080644,1205628632,Undirected,124198,,,1
1196080644,1215355989,Undirected,124199,,,1
1196080644,1266511682,Undirected,124200,,,1
1196080644,1445349980,Undirected,124201,,,1
1196112447,1001976122,Undirected,124202,,,2
1196112447,1002062924,Undirected,124203,,,1
1196112447,1002483751,Undirected,124204,,,1
1196112447,1002739327,Undirected,124205,,,1
1196112447,1002765601,Undirected,124206,,,1
1196112447,1004128493,Undirected,124207,,,36
1196112447,1004899453,Undirected,124208,,,1
1196112447,1005280116,Undirected,124209,,,6
1196112447,1005338558,Undirected,124210,,,1
1196112447,1005665139,Undirected,124211,,,8
1196112447,1006058128,Undirected,124212,,,1
1196112447,1006212930,Undirected,124213,,,1
1196112447,1006227643,Undirected,124214,,,1
1196112447,1006298883,Undirected,124215,,,1
1196112447,1006914438,Undirected,124216,,,2
1196112447,1006939659,Undirected,124217,,,1
1196112447,1007883087,Undirected,124218,,,2
1196112447,1007884158,Undirected,124219,,,1
1196112447,1008702726,Undirected,124220,,,4
1196112447,1017184352,Undirected,124221,,,1
1196112447,1019796740,Undirected,124222,,,1
1196112447,1050921798,Undirected,124223,,,4
1196112447,1058667053,Undirected,124224,,,2
1196112447,1060777361,Undirected,124225,,,2
1196112447,1068487996,Undirected,124226,,,8
1196112447,1074370071,Undirected,124227,,,2
1196112447,1074482831,Undirected,124228,,,1
1196112447,1086482465,Undirected,124229,,,1
1196112447,1131008271,Undirected,124230,,,1
1196112447,1143390513,Undirected,124231,,,1
1196112447,1154615706,Undirected,124232,,,2
1196112447,1183711719,Undirected,124233,,,1
1196112447,1205628632,Undirected,124234,,,1
1196112447,1215355989,Undirected,124235,,,3
1196112447,1215435359,Undirected,124236,,,1
1196112447,1233226069,Undirected,124237,,,1
1196112447,1251576339,Undirected,124238,,,2
1196112447,1270208976,Undirected,124239,,,1
1196112447,1286006168,Undirected,124240,,,4
1196112447,1294740691,Undirected,124241,,,1
1196112447,1326947708,Undirected,124242,,,1
1196112447,1331110775,Undirected,124243,,,1
1196112447,1349835325,Undirected,124244,,,2
1196112447,1367035239,Undirected,124245,,,3
1196112447,1376208776,Undirected,124246,,,1
1196112447,1377594379,Undirected,124247,,,2
1196112447,1385780067,Undirected,124248,,,2
1196112447,1445349980,Undirected,124249,,,13
1196112447,1491259826,Undirected,124250,,,1
1196112447,1497446976,Undirected,124251,,,1
1196112447,1561020337,Undirected,124252,,,3
1196128243,1000960164,Undirected,124253,,,1
1196128243,1001976122,Undirected,124254,,,1
1196128243,1002537588,Undirected,124255,,,1
1196128243,1003783011,Undirected,124256,,,1
1196128243,1005665139,Undirected,124257,,,1
1196128243,1005866359,Undirected,124258,,,1
1196128243,1006165084,Undirected,124259,,,1
1196128243,1006408767,Undirected,124260,,,1
1196128243,1045721468,Undirected,124261,,,1
1196128243,1046912628,Undirected,124262,,,1
1196128243,1047982097,Undirected,124263,,,3
1196128243,1058667053,Undirected,124264,,,1
1196128243,1074482831,Undirected,124265,,,1
1196128243,1149969670,Undirected,124266,,,1
1196128243,1162268257,Undirected,124267,,,1
1196128243,1173422680,Undirected,124268,,,1
1196128243,1228946795,Undirected,124269,,,1
1196128243,1246576253,Undirected,124270,,,1
1196128243,1324689269,Undirected,124271,,,1
1196128243,1387304063,Undirected,124272,,,1
1196128243,1419622843,Undirected,124273,,,1
1196145882,1007884158,Undirected,124274,,,1
1196149744,1007551751,Undirected,124275,,,1
1196150673,1005280116,Undirected,124276,,,1
1196150673,1007007698,Undirected,124277,,,1
1196150673,1445349980,Undirected,124278,,,1
1196179947,1001621611,Undirected,124279,,,3
1196179947,1002483751,Undirected,124280,,,1
1196179947,1004128493,Undirected,124281,,,1
1196179947,1006165084,Undirected,124282,,,2
1196179947,1007007698,Undirected,124283,,,1
1196179947,1069291200,Undirected,124284,,,1
1196179947,1078952127,Undirected,124285,,,1
1196179947,1232941545,Undirected,124286,,,1
1196179947,1418454425,Undirected,124287,,,1
1196210681,1002483751,Undirected,124288,,,1
1196210681,1004128493,Undirected,124289,,,3
1196210681,1006212930,Undirected,124290,,,1
1196210681,1006263686,Undirected,124291,,,1
1196210681,1007516694,Undirected,124292,,,1
1196210681,1232941545,Undirected,124293,,,1
1196262627,1452641433,Undirected,124294,,,1
1196271613,1246411029,Undirected,124296,,,2
1196304278,1429477459,Undirected,124297,,,1
1196321627,1116489251,Undirected,124298,,,1
1196374932,1002698942,Undirected,124299,,,1
