Id,Label,timeset,count,views,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,eigencentrality
1112971174,funbet24comm,,89,206,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1112988999,FCEsteghlal_1945,,63,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1113243800,ghonbade_davvar,,3,403,11,0,11,0,0,0,0,0,0,0.000879,0.00766
1113305392,smicolon,,56,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1113459653,abololo,,3,0,0,2,2,2,0.75,0.833333,0,0,0,0.000085,0
1113482389,POWER_BASS,,57,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1113634292,SOCCERDANSH,,16,0,0,2,2,7,0.222222,0.273876,0,0,0.001627,0.000085,0
1113670167,naarniaaa,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1113762203,rofaghahmt,,3,0,0,2,2,4,0.340909,0.416667,0,0,0.00005,0.000085,0
1114007381,tarikhe_talkh,,11,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1114519620,BiaGamesNews,,55,0,0,7,7,6,0.304348,0.410317,0,0,0.000894,0.000085,0
1114609099,winraise,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1114939774,sedayeazna,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1114976231,tractorclub0621,,14,0,0,2,2,1,1,1,0,0,0,0.000085,0
1115026052,jj_ce,,51,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1115071772,movies4all,,79,0,0,5,5,3,0.538462,0.642857,0,0,0.038075,0.000085,0
1115181049,stop85,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1115181914,Marasli_irrr,,54,0,0,6,6,3,0.56,0.678571,0,0,0.040355,0.000085,0
1115184426,bett90,,109,51402,1,0,1,0,0,0,0,0,0,0.000334,0.000912
1115330949,SoundSilence,,49,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1115493818,betvarzeshi,,194,71,3,3,6,2,0.8,0.875,0,0,0,0.000408,0.002627
1115592283,esteghIall,,57,0,0,7,7,4,0.409091,0.50463,0,0,0.006287,0.000085,0
1116039059,TimMeliIran,,22,0,0,1,1,2,0.6,0.666667,0,0,0.000043,0.000085,0
1116081664,cannonbet,,259,4057,2,0,2,0,0,0,0,0,0,0.000224,0.001446
1116094707,IranNews,,2,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1116139748,SAMOURAiEHA,,87,0,0,2,2,2,0.75,0.833333,0,0,0.000183,0.000085,0
1116234110,esteghl,,77,0,0,5,5,5,0.413793,0.487037,0,0,0.024962,0.000085,0
1116343976,harim_delan,,4,140,21,0,21,0,0,0,0,0,0,0.001601,0.014624
1116486803,US_REVIEW,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1116633582,varzeshonliin,,79,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1116719528,LeaksOfAMindAShiiteSoldier,,2,259,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1116817037,behroz_vosoughi,,4,0,0,1,1,5,0.254545,0.309524,0,0,0.000208,0.000085,0
1116926830,FAZeSaNGI0n,,56,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1117642381,amirbadelanipak,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1117708083,tatarhaa,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1117745981,shabhayethailand,,59,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1118190522,cupnewsir,,80,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1118341222,notebook_chanel,,15,0,0,1,1,5,0.254545,0.309524,0,0,0.000208,0.000085,0
1118412712,patoghedustan,,2,0,0,2,2,1,1,1,0,0,0.000033,0.000085,0
1118587395,as_c9,,63,0,0,4,4,3,0.518519,0.607143,0,0,0.034749,0.000085,0
1118800783,Tryst_lovers,,58,17,0,2,2,3,0.464286,0.525641,0,0,0.020213,0.000085,0
1118982099,Tele_Zooo,,62,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1119031808,SoccerScience,,54,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1119039445,OMAR_MOMANI,,53,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1119049452,shukhestan,,30,0,0,3,3,3,0.481481,0.564103,0,0,0.029484,0.000085,0
1119086472,perspolis_persian,,122,136,109,7,116,4,0.404762,0.504902,3221.916667,0.071226,0.006508,0.00635,0.136935
1119137405,arashkiamanesh,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1119151228,essteghlall,,74,0,0,7,7,5,0.426829,0.52,0,0,0.030379,0.000085,0
1119175228,pith_h,,38,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1119223536,Onlin_24,,70,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1119400946,iRTV98,,75,0,0,7,7,5,0.324074,0.441429,0,0,0.002092,0.000085,0
1119439472,fcastara,,4,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1119578408,gaharnews,,1,426,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1119981600,PremierLeagueIR,,102,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1120119515,mazdaketi,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1120229518,Fanaavard,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1120403159,beidagh_dary,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1120479947,ir_dolar,,48,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1120637889,cinema3dx,,63,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1120674006,gizilbashh,,1,0,0,1,1,1,1,1,0,0,0.000033,0.000085,0
1120773590,cofeelly,,59,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1120986247,EndPart,,62,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1121045073,mazene_ir,,40,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1121114963,iran_islami_2018,,98,0,0,8,8,5,0.426829,0.529524,0,0,0.033346,0.000085,0
1121127891,kalhor_khabar,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1121187658,maaqzee_bimaar,,83,0,0,5,5,3,0.565217,0.666667,0,0,0.022255,0.000085,0
1121305469,Ajayeb_vatani,,58,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1121579974,Bet_Shart,,39,0,0,4,4,3,0.666667,0.805556,0,0,0,0.000085,0
1121678544,m_k_radepayeeshgh,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1121806489,Tel_MTProto,,51,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1121953583,bishori,,41,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1121998341,dastan_saaraa,,91,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1122242185,ozhin_nawzad,,8,0,0,2,2,4,0.371429,0.455128,0,0,0.011551,0.000085,0
1122309148,majazidelneveshte,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1122340019,Gozar_Darreh,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1122546024,TurkiBaz,,57,0,0,5,5,3,0.565217,0.666667,0,0,0.022028,0.000085,0
1122681681,sof_score,,10,239,2,0,2,0,0,0,0,0,0,0.000193,0.001393
1122775128,kod85,,4,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1123039788,irinn_ch,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1123236560,sari_tosh_koon,,77,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1123306285,eat87,,1,0,0,1,1,1,1,1,0,0,0.000033,0.000085,0
1123351372,masjed_jajin,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1123352991,adelferdusi,,90,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1123535093,khabgah_85,,64,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1123580397,BooksCom,,50,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1123865616,fan_tastik,,65,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1124054017,chesh_cherone,,75,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1124261569,deceptmatrix,,1,971,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1124338657,frinternet,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1124432696,ashaghanehklip,,67,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1124845328,mrRimix,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1125053651,pokerclub_channel,,40,4,1,6,7,6,0.29927,0.395935,8.75,0,0.000893,0.000121,0.001058
1125236574,scrapsofthought,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1125247044,zhenekhoub,,87,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1125402266,PESFO_OT,,26,0,0,2,2,5,0.384615,0.431905,0,0,0.021084,0.000085,0
1125786041,Azrxci,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1126294626,arteshee85,,61,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1126620351,NabMusicsTel,,15,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1126629649,khabarfouri,,5,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1126884902,amirnormohamadi1976,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1126894908,deldar3,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1126925594,Just_Pedar,,17,0,0,2,2,5,0.342857,0.389815,0,0,0.004629,0.000085,0
1127070187,iranbwin,,108,0,0,2,2,6,0.271318,0.320952,0,0,0.002483,0.000085,0
1127169740,betfoot1,,78,0,0,1,1,1,1,1,0,0,0,0.000085,0
1127245857,fahsha_sport,,14,0,0,1,1,2,0.571429,0.625,0,0,0.000025,0.000085,0
1127247256,PatToghe,,83,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1127266993,yahsatt,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1127390421,EtemadOnline,,6,0,0,2,2,1,1,1,0,0,0.000021,0.000085,0
1127476433,ara_1400,,3,15396,6,0,6,0,0,0,0,0,0,0.000518,0.004178
1127556933,purson_guilan,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1128105276,I_M_D_B_I_R,,34,0,0,5,5,3,0.538462,0.642857,0,0,0.038075,0.000085,0
1128167670,AdaTanghaTv,,78,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1128347289,Textdrug,,48,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1128515037,Banoo_Homeyra,,6,0,0,3,3,5,0.280702,0.395833,0,0,0.000745,0.000085,0
1128660330,jetb9090,,54,0,0,3,3,7,0.235632,0.303484,0,0,0.000001,0.000085,0
1128834906,new_aks3,,7,0,0,2,2,5,0.267857,0.355556,0,0,0.000641,0.000085,0
1128868724,Twiter,,51,0,0,7,7,5,0.324074,0.441429,0,0,0.002092,0.000085,0
1129133905,baztabekhabar_ir,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1129510444,gvarzeshi3_football_tv,,77,0,0,4,4,5,0.406977,0.472381,0,0,0.024924,0.000085,0
1129608666,PerespoIis,,193,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1129610976,HotBet2,,24,28,0,5,5,8,0.200957,0.29504,0,0,0,0.000085,0
1129703312,Yejoorediige,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1129709099,laliga_ir,,56,0,0,6,6,5,0.421687,0.505714,0,0,0.028449,0.000085,0
1129886601,For_no_onee,,40,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1129926539,adskod85,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1130168865,jokfacts,,115,0,0,9,9,4,0.492958,0.583333,0,0,0.033924,0.000085,0
1130680195,NAAD_ALI,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1130718010,FootDarkNews,,17,0,0,1,1,5,0.336538,0.372381,0,0,0.004197,0.000085,0
1130945473,dolarjavanrod,,40,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1131024844,tabligat_dolar1,,46,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1131249003,notarane,,60,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1131321925,kuhestanema,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1131796126,Refiq_official,,57,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1131816337,ehsasi_faal,,1,4613,3,0,3,0,0,0,0,0,0,0.000301,0.002089
1131834782,sheereno,,43,0,0,3,3,4,0.382353,0.49359,0,0,0.020755,0.000085,0
1131999593,pataaaya,,62,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1132462187,gilanegharbpeople,,2,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1132770595,hot_mp3,,48,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1132839698,TwitarCaption,,35,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1132941613,NOWDL1,,2,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1132991943,rahshohada0,,1,0,3,0,3,0,0,0,0,0,0,0.000301,0.002089
1132999780,pressfori,,44,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1133020701,bbiizzzz,,63,0,0,4,4,3,0.518519,0.607143,0,0,0.034749,0.000085,0
1133321113,Bashuri,,42,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1133877310,channel_IRINN,,5,0,0,2,2,1,1,1,0,0,0.000433,0.000085,0
1133884409,tricks_ir,,36,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1133891466,basaaer_doranema,,1,120,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1133897309,gamdonyasiii,,32,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1134036370,Footi_Hot,,93,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1134045294,turk_media,,44,0,0,4,4,3,0.518519,0.607143,0,0,0.034749,0.000085,0
1134241245,hip_twiit,,30,0,0,2,2,3,0.481481,0.538462,0,0,0.018458,0.000085,0
1134450852,dololism,,58,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1134545899,hazerjavab900,,37,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1134559952,Varzshi3,,77,0,0,4,4,5,0.406977,0.472381,0,0,0.024924,0.000085,0
1134564627,kh_mesl_khande,,60,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1134617140,ARMYMUSIC,,34,0,0,4,4,3,0.666667,0.805556,0,0,0,0.000085,0
1135059548,RAghssii,,148,0,0,9,9,4,0.492958,0.583333,0,0,0.033924,0.000085,0
1135316344,DafNewsTv,,78,0,0,7,7,3,0.608696,0.72619,0,0,0.023407,0.000085,0
1135469941,intelectuals,,8,0,0,1,1,1,1,1,0,0,0,0.000085,0
1135482441,RadioMuzix,,52,0,0,2,2,3,0.481481,0.538462,0,0,0.025045,0.000085,0
1135580345,CCOCAIN,,52,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1135682488,start_bet,,92,123,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1136033440,AJAYEIB,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1136195067,fasle6_ir,,6,0,0,2,2,1,1,1,0,0,0.000021,0.000085,0
1136241673,BiRthDaYgIfS,,3,0,0,2,2,5,0.267857,0.355556,0,0,0.00021,0.000085,0
1136303283,smsu43,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1136577928,boxmehdi,,120,0,0,7,7,4,0.460526,0.542857,0,0,0.02961,0.000085,0
1136729740,Khabar2030o,,15,0,0,3,3,3,0.481481,0.564103,0,0,0.029484,0.000085,0
1137191383,inja_shahr_hert,,34,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1137368344,ghordan85,,56,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1137887253,Filmiranz,,5,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1137948945,kanalekhabarqharegol,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1137978145,saeidkhantaraj,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1138122383,faghadkhada9,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1138171955,sangreshgh,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1138224249,panahjo_Ghazizade,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1138719177,kurdrudaw2,,45,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1138825704,asreeEconomy,,5,0,0,1,1,5,0.254545,0.309524,0,0,0.000208,0.000085,0
1139001583,TiraXtor,,43,0,0,4,4,5,0.397727,0.465238,0,0,0.024931,0.000085,0
1139013972,GO_GAMES,,55,11,6,6,12,6,0.29927,0.395935,9.416667,0.000101,0.000892,0.000253,0.005328
1139076655,textimix,,58,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1139101516,TVFREEFIRE,,7,531,0,1,1,3,0.433333,0.474359,0,0,0.016887,0.000085,0
1139144018,nehakakkar,,39,963,1,3,4,5,0.346535,0.405714,0.5,0.000146,0.008062,0.000109,0.000696
1139166319,sooo85,,62,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1139330047,TV_Fiolm_iraani,,73,0,0,7,7,5,0.324074,0.441429,0,0,0.002092,0.000085,0
1139481938,navaatehran,,89,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1139613658,havashimazre160dastgah,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1139717876,jansoozaneh,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1139734266,Rescuehavades,,2,0,0,1,1,1,1,1,0,0,0.000033,0.000085,0
1139865066,workgroup_rasaneh,,2,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1140254408,catalantweets,,55,0,0,5,5,5,0.3125,0.405714,0,0,0.002052,0.000085,0
1140674738,turboo_poroxy,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1141074219,bayadbedoni,,53,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1141340607,mahfel_khoban_sheer,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1141660734,ahang_music8,,19,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1142138534,girin,,18,0,0,1,1,3,0.433333,0.474359,0,0,0.016887,0.000085,0
1142252248,AvayMelat,,3,2679,0,1,1,1,1,1,0,0,0,0.000085,0
1142467699,betforwardofficial,,128,0,0,1,1,7,0.21875,0.257891,0,0,0.000016,0.000085,0
1142817555,Twittfarsi,,161,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1143369624,muzykabas,,20,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1143536940,AAAAAEQo_SzyE692OSkMgw,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1143583906,Arashss59,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1143589251,Bet4our,,112,0,0,1,1,1,1,1,0,0,0,0.000085,0
1143684448,kisenews,,98,0,0,6,6,5,0.421687,0.505714,0,0,0.028449,0.000085,0
1143812328,FootbaIIDarkNews,,111,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1143869957,tablighatex,,7,0,0,1,1,1,1,1,0,0,0,0.000085,0
1143913072,film_irani_8,,43,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1143935867,astiggmatism,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1144469249,DelbaranehER,,4,0,0,2,2,1,1,1,0,0,0,0.000085,0
1144912461,Coold_Silence,,114,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1144992605,beteto,,129,20,0,1,1,1,1,1,0,0,0,0.000085,0
1145233117,Betforwardihaa,,6,0,0,1,1,6,0.269231,0.306667,0,0,0.00088,0.000085,0
1145397951,ChelseaFC_Blues,,69,504,54,6,60,4,0.4,0.490196,77.745238,0.011458,0.006249,0.002787,0.05402
1145444487,biyabet,,97,12,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1145569769,tamomesh_kon_sari,,55,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1145616299,varaagh_ghaahvee,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1145880572,Golden_Mix_Bet,,139,593,2,0,2,0,0,0,0,0,0,0.000249,0.001572
1146050111,zirebaranyadeyar,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1146108117,parvaz_bandarre_kiyashahr,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1146118508,hg_binambot,,179,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1146219158,bisto30,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1146257593,biiizzland,,161,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1146331961,chillbazicasino,,83,6,5,1,6,2,0.666667,0.75,32,0,0,0.001021,0.004319
1146527316,Rudawofficial,,40,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1146563133,FootballEuropaChannel,,141,0,0,10,10,3,0.514706,0.604762,0,0,0.027235,0.000085,0
1146697750,RM_C_F,,69,0,0,6,6,5,0.421687,0.505714,0,0,0.028776,0.000085,0
1146817021,abs_olut,,87,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1146821147,Laliga_Spain,,64,0,0,7,7,5,0.426829,0.52,0,0,0.030379,0.000085,0
1146990151,GonbadchayKandi,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1147016550,sevgi_sizlar,,43,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1147026920,phdrahimi2,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1147055795,IE_school,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1147229829,LezatefootbaII,,54,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1147323675,ShikhKafi,,1,2052,4,0,4,0,0,0,0,0,0,0.000374,0.002785
1147386607,ChampionsLeaguePersian,,72,0,0,8,8,5,0.432099,0.534286,0,0,0.032616,0.000085,0
1147531339,Cafee_Taalkh,,39,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1147716574,zz_qg,,60,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1147748719,AKHBARHARAND,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1147794198,matalebzib,,1,1581,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1147942548,perspolistl,,46,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1147983312,Start_Quiz,,53,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1148025488,lsdism,,83,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1148292680,hajiland88,,31,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1148383926,Bargy_Az_Tarikh,,13,0,0,1,1,5,0.336538,0.372381,0,0,0.004197,0.000085,0
1148475665,khademineghoranvaetrat,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1148595534,gmbhashem,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1148768586,Havades_v_etefaghat,,98,0,0,8,8,5,0.426829,0.529524,0,0,0.033346,0.000085,0
1148777116,cafe_dele,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1148792796,Radio_Caption,,31,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1148830134,FootyFamily,,57,0,0,4,4,5,0.406977,0.472381,0,0,0.024598,0.000085,0
1149066806,bbcfarsii,,3,0,0,1,1,5,0.254545,0.309524,0,0,0.000208,0.000085,0
1149252402,HOTSUBJECT,,24,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1149308971,beynolHarrameyn,,1,494,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1149334564,Nabz_e_shear,,1,3497,19,0,19,0,0,0,0,0,0,0.00142,0.013231
1149427367,shahraeen,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1149704015,MusicGhadimiT,,38,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1150015428,pakhshe_angoshtar,,8,0,0,1,1,1,1,1,0,0,0,0.000085,0
1150208432,Englishtowri,,1,0,0,1,1,4,0.371429,0.423077,0,0,0.001571,0.000085,0
1150286823,hashieh,,49,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1151083095,Mashgeshg20,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1151095444,tim_meliiran2,,43,0,0,2,2,2,0.75,0.833333,0,0,0.000183,0.000085,0
1151176385,samte_khodda,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1151255586,pablo_kazino,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1151356577,harfdep,,49,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1151918950,Shohadayemodafeyinharam,,1,135,5,0,5,0,0,0,0,0,0,0.000446,0.003482
1152212351,TweetAbi,,25,0,0,4,4,5,0.4,0.466204,0,0,0.023741,0.000085,0
1152337532,asmg_ashil,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1152433389,milad_wolf90,,58,4825,1,1,2,1,1,1,0,0,0,0.000566,0.000752
1152839915,abiecheshat,,13,0,0,1,1,4,0.317073,0.365385,0,0,0.009271,0.000085,0
1152849510,jouk_khande,,82,0,0,5,5,3,0.565217,0.666667,0,0,0.022255,0.000085,0
1153175402,lmazh,,56,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1153371003,Eshghbaziat,,153,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1154619390,MR_TUGAS,,25,1632,0,2,2,2,0.75,0.833333,0,0,0,0.000085,0
1155317481,mame_twitterr,,56,1937,15,7,22,5,0.32381,0.444608,535.283333,0.000785,0.002283,0.002283,0.020881
1155479437,goldashttt,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1155771831,shakhiut,,58,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1155881933,QoflyNab,,51,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1155913326,ggggggggggjjk,,31,0,0,2,2,5,0.342857,0.389815,0,0,0.004629,0.000085,0
1156542273,qalb_shekste,,4,0,0,1,1,5,0.254545,0.309524,0,0,0.000208,0.000085,0
1156630728,skanstv,,59,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1156774250,Mlbfa,,6,0,0,2,2,1,1,1,0,0,0,0.000085,0
1156829257,Esgahekhandeh,,1,1,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1157070404,msllkh,,58,0,0,3,3,3,0.5,0.576923,0,0,0.034316,0.000085,0
1157126831,banerdoni_typer,,13,0,0,1,1,1,1,1,0,0,0,0.000085,0
1157157443,khoybilgi,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
